sample1	sample2	chr	start	end	different
Th196.12	Th230.12	13	2516402	2845725	0
Th196.12	Th230.12	14	35055	557498	0
Th196.12	Th230.12	14	561639	570498	1
Th196.12	Th230.12	14	573425	788154	0
Th196.12	Th230.12	14	792450	809877	1
Th196.12	Th230.12	14	810641	841812	0
Th196.12	Th230.12	14	849521	866230	1
Th196.12	Th230.12	14	870853	1198380	0
Th196.12	Th230.12	14	1200164	1204816	1
Th196.12	Th230.12	14	1206875	1237841	0
Th196.12	Th230.12	14	1245663	1245663	1
Th196.12	Th230.12	14	1252007	1539189	0
Th196.12	Th230.12	14	1542663	1545032	1
Th196.12	Th230.12	14	1548194	1730234	0
Th196.12	Th230.12	14	1734908	1734925	1
Th196.12	Th230.12	14	1744001	2026116	0
Th196.12	Th230.12	14	2028144	2028904	1
Th196.12	Th230.12	14	2034751	2338012	0
Th196.12	Th230.12	14	2344536	2344536	1
Th196.12	Th230.12	14	2365027	2580754	0
Th196.12	Th230.12	14	2604994	2604994	1
Th196.12	Th230.12	14	2611093	2741359	0
Th196.12	Th230.12	14	2744990	2748787	1
Th196.12	Th230.12	14	2750535	3255607	0
Th196.12	Th074.13	1	94599	122106	0
Th196.12	Th074.13	1	123978	124050	1
Th196.12	Th074.13	1	124474	431148	0
Th196.12	Th074.13	1	435343	437159	1
Th196.12	Th074.13	1	451383	573301	0
Th196.12	Th074.13	2	114668	869521	0
Th196.12	Th074.13	3	69859	996702	0
Th196.12	Th074.13	4	89547	466506	0
Th196.12	Th074.13	4	467692	468273	1
Th196.12	Th074.13	4	469338	1149070	0
Th196.12	Th074.13	5	45718	659977	0
Th196.12	Th074.13	5	664277	664347	1
Th196.12	Th074.13	5	665498	1319772	0
Th196.12	Th074.13	6	77991	1298565	0
Th196.12	Th074.13	7	94499	1376685	0
Th196.12	Th074.13	8	82369	1027429	0
Th196.12	Th074.13	8	1029034	1031538	1
Th196.12	Th074.13	8	1033055	1369816	0
Th196.12	Th074.13	9	89887	783814	0
Th196.12	Th074.13	9	784469	785069	1
Th196.12	Th074.13	9	786564	1469912	0
Th196.12	Th074.13	10	61472	1080967	0
Th196.12	Th074.13	10	1082411	1082450	1
Th196.12	Th074.13	10	1083842	1260145	0
Th196.12	Th074.13	10	1261308	1261674	1
Th196.12	Th074.13	10	1262350	1569756	0
Th196.12	Th074.13	11	114541	1091878	0
Th196.12	Th074.13	11	1094639	1104724	1
Th196.12	Th074.13	11	1106928	1439914	0
Th196.12	Th074.13	11	1440625	1445541	1
Th196.12	Th074.13	11	1447089	1542299	0
Th196.12	Th074.13	11	1544701	1544848	1
Th196.12	Th074.13	11	1546653	1902637	0
Th196.12	Th074.13	11	1908155	1915948	1
Th196.12	Th074.13	11	1934629	1991004	0
Th196.12	Th074.13	11	1991611	1999124	1
Th196.12	Th074.13	12	59502	198631	0
Th196.12	Th074.13	12	205338	205356	1
Th196.12	Th074.13	12	210127	537250	0
Th196.12	Th074.13	12	540122	543062	1
Th196.12	Th074.13	12	543715	2194975	0
Th196.12	Th074.13	13	77418	85307	0
Th196.12	Th074.13	13	97601	97601	1
Th196.12	Th074.13	13	102854	610331	0
Th196.12	Th074.13	13	614665	614665	1
Th196.12	Th074.13	13	623503	671989	0
Th196.12	Th074.13	13	676496	678520	1
Th196.12	Th074.13	13	680841	736436	0
Th196.12	Th074.13	13	743710	751905	1
Th196.12	Th074.13	13	753589	824908	0
Th196.12	Th074.13	13	827317	828490	1
Th196.12	Th074.13	13	838840	962800	0
Th196.12	Th074.13	13	970819	970819	1
Th196.12	Th074.13	13	982151	1295919	0
Th196.12	Th074.13	13	1304354	1322955	1
Th196.12	Th074.13	13	1328036	2845725	0
Th196.12	Th074.13	14	35055	42125	0
Th196.12	Th074.13	14	44913	44991	1
Th196.12	Th074.13	14	50148	262938	0
Th196.12	Th074.13	14	267243	280979	1
Th196.12	Th074.13	14	284471	341492	0
Th196.12	Th074.13	14	386664	388589	1
Th196.12	Th074.13	14	395484	841812	0
Th196.12	Th074.13	14	849521	853438	1
Th196.12	Th074.13	14	865296	1198380	0
Th196.12	Th074.13	14	1200164	1204816	1
Th196.12	Th074.13	14	1206875	1237841	0
Th196.12	Th074.13	14	1245663	1245663	1
Th196.12	Th074.13	14	1252007	2026116	0
Th196.12	Th074.13	14	2028144	2028904	1
Th196.12	Th074.13	14	2034751	2558088	0
Th196.12	Th074.13	14	2560369	2604994	1
Th196.12	Th074.13	14	2611093	3189152	0
Th196.12	Th074.13	14	3191346	3194042	1
Th196.12	Th074.13	14	3197333	3247438	0
Th196.12	Th074.13	14	3250700	3250720	1
Th196.12	Th074.13	14	3253703	3255607	0
Th196.12	Th166.12	1	94599	573301	1
Th196.12	Th166.12	2	114668	869521	1
Th196.12	Th166.12	3	69859	996702	1
Th196.12	Th166.12	4	89547	1149070	1
Th196.12	Th166.12	5	45718	1319772	1
Th196.12	Th166.12	6	77991	1208664	1
Th196.12	Th166.12	6	1217154	1238080	0
Th196.12	Th166.12	6	1238724	1239794	1
Th196.12	Th166.12	6	1249356	1298565	0
Th196.12	Th166.12	7	94499	1376685	1
Th196.12	Th166.12	8	82369	1369816	1
Th196.12	Th166.12	9	89887	1469912	1
Th196.12	Th166.12	10	61472	1569756	1
Th196.12	Th166.12	11	114541	1999124	1
Th196.12	Th166.12	12	59502	2194975	1
Th196.12	Th166.12	13	77418	2845725	1
Th196.12	Th166.12	14	35055	3255607	1
Th196.12	Th092.13	1	94599	573301	1
Th196.12	Th092.13	2	114668	869521	1
Th196.12	Th092.13	3	69859	996702	1
Th196.12	Th092.13	4	89547	1149070	1
Th196.12	Th092.13	5	45718	1319772	1
Th196.12	Th092.13	6	77991	1208664	1
Th196.12	Th092.13	6	1217154	1238080	0
Th196.12	Th092.13	6	1238724	1239794	1
Th196.12	Th092.13	6	1249356	1298565	0
Th196.12	Th092.13	7	94499	1376685	1
Th196.12	Th092.13	8	82369	1369816	1
Th196.12	Th092.13	9	89887	1469912	1
Th196.12	Th092.13	10	61472	1569756	1
Th196.12	Th092.13	11	114541	1999124	1
Th196.12	Th092.13	12	59502	2194975	1
Th196.12	Th092.13	13	77418	2845725	1
Th196.12	Th092.13	14	35055	3255607	1
Th196.12	Th211.13	1	94599	573301	1
Th196.12	Th211.13	2	114668	869521	1
Th196.12	Th211.13	3	69859	996702	1
Th196.12	Th211.13	4	89547	1149070	1
Th196.12	Th211.13	5	45718	1319772	1
Th196.12	Th211.13	6	77991	1208664	1
Th196.12	Th211.13	6	1217154	1238080	0
Th196.12	Th211.13	6	1238724	1239794	1
Th196.12	Th211.13	6	1249356	1298565	0
Th196.12	Th211.13	7	94499	1376685	1
Th196.12	Th211.13	8	82369	1369816	1
Th196.12	Th211.13	9	89887	1469912	1
Th196.12	Th211.13	10	61472	1569756	1
Th196.12	Th211.13	11	114541	1999124	1
Th196.12	Th211.13	12	59502	2194975	1
Th196.12	Th211.13	13	77418	2845725	1
Th196.12	Th211.13	14	35055	3255607	1
Th196.12	Th245.13	1	94599	573301	1
Th196.12	Th245.13	2	114668	869521	1
Th196.12	Th245.13	3	69859	996702	1
Th196.12	Th245.13	4	89547	1149070	1
Th196.12	Th245.13	5	45718	1319772	1
Th196.12	Th245.13	6	77991	1208664	1
Th196.12	Th245.13	6	1217154	1238080	0
Th196.12	Th245.13	6	1238724	1239794	1
Th196.12	Th245.13	6	1249356	1298565	0
Th196.12	Th245.13	7	94499	1376685	1
Th196.12	Th245.13	8	82369	1369816	1
Th196.12	Th245.13	9	89887	1469912	1
Th196.12	Th245.13	10	61472	1569756	1
Th196.12	Th245.13	11	114541	1999124	1
Th196.12	Th245.13	12	59502	2194975	1
Th196.12	Th245.13	13	77418	2845725	1
Th196.12	Th245.13	14	35055	3255607	1
Th196.12	Th246.13	1	94599	573301	1
Th196.12	Th246.13	2	114668	869521	1
Th196.12	Th246.13	3	69859	996702	1
Th196.12	Th246.13	4	89547	1149070	1
Th196.12	Th246.13	5	45718	1319772	1
Th196.12	Th246.13	6	77991	1208664	1
Th196.12	Th246.13	6	1217154	1238080	0
Th196.12	Th246.13	6	1238724	1239794	1
Th196.12	Th246.13	6	1249356	1298565	0
Th196.12	Th246.13	7	94499	1376685	1
Th196.12	Th246.13	8	82369	1369816	1
Th196.12	Th246.13	9	89887	1469912	1
Th196.12	Th246.13	10	61472	1569756	1
Th196.12	Th246.13	11	114541	1999124	1
Th196.12	Th246.13	12	59502	2194975	1
Th196.12	Th246.13	13	77418	2845725	1
Th196.12	Th246.13	14	35055	3255607	1
Th196.12	Th068.12	1	94599	573301	1
Th196.12	Th068.12	2	114668	869521	1
Th196.12	Th068.12	3	69859	996702	1
Th196.12	Th068.12	4	89547	1149070	1
Th196.12	Th068.12	5	45718	1319772	1
Th196.12	Th068.12	6	77991	1298565	1
Th196.12	Th068.12	7	94499	139019	0
Th196.12	Th068.12	7	142839	155918	1
Th196.12	Th068.12	7	161906	203227	0
Th196.12	Th068.12	7	207797	312555	1
Th196.12	Th068.12	7	313806	357094	0
Th196.12	Th068.12	7	365656	1376685	1
Th196.12	Th068.12	8	82369	1369816	1
Th196.12	Th068.12	9	89887	1469912	1
Th196.12	Th068.12	10	61472	1569756	1
Th196.12	Th068.12	11	114541	1999124	1
Th196.12	Th068.12	12	59502	2194975	1
Th196.12	Th068.12	13	77418	2845725	1
Th196.12	Th068.12	14	35055	3255607	1
Th196.12	Th061.13	1	94599	573301	1
Th196.12	Th061.13	2	114668	869521	1
Th196.12	Th061.13	3	69859	996702	1
Th196.12	Th061.13	4	89547	1149070	1
Th196.12	Th061.13	5	45718	1319772	1
Th196.12	Th061.13	6	77991	1298565	1
Th196.12	Th061.13	7	94499	203227	0
Th196.12	Th061.13	7	207797	312555	1
Th196.12	Th061.13	7	313806	357094	0
Th196.12	Th061.13	7	365656	1376685	1
Th196.12	Th061.13	8	82369	1369816	1
Th196.12	Th061.13	9	89887	1469912	1
Th196.12	Th061.13	10	61472	1569756	1
Th196.12	Th061.13	11	114541	1999124	1
Th196.12	Th061.13	12	59502	2194975	1
Th196.12	Th061.13	13	77418	2845725	1
Th196.12	Th061.13	14	35055	3255607	1
Th196.12	Th095.13	1	94599	573301	1
Th196.12	Th095.13	2	114668	869521	1
Th196.12	Th095.13	3	69859	996702	1
Th196.12	Th095.13	4	89547	1149070	1
Th196.12	Th095.13	5	45718	1319772	1
Th196.12	Th095.13	6	77991	1298565	1
Th196.12	Th095.13	7	94499	203227	0
Th196.12	Th095.13	7	207797	312555	1
Th196.12	Th095.13	7	313806	357094	0
Th196.12	Th095.13	7	365656	1376685	1
Th196.12	Th095.13	8	82369	1369816	1
Th196.12	Th095.13	9	89887	1469912	1
Th196.12	Th095.13	10	61472	1569756	1
Th196.12	Th095.13	11	114541	1999124	1
Th196.12	Th095.13	12	59502	2194975	1
Th196.12	Th095.13	13	77418	2845725	1
Th196.12	Th095.13	14	35055	3255607	1
Th196.12		1	94599	530839	1
Th196.12		1	530856	531894	0
Th196.12		1	532598	573301	1
Th196.12		2	114668	869521	1
Th196.12		3	69859	996702	1
Th196.12		4	89547	1149070	1
Th196.12		5	45718	1319772	1
Th196.12		6	77991	1298565	1
Th196.12		7	94499	1376685	1
Th196.12		8	82369	1369816	1
Th196.12		9	89887	1469912	1
Th196.12		10	61472	1433079	1
Th196.12		10	1433152	1434103	0
Th196.12		10	1434268	1569756	1
Th196.12		11	114541	1991004	1
Th196.12		11	1991611	1999124	0
Th196.12		12	59502	2194975	1
Th196.12		13	77418	2845725	1
Th196.12		14	35055	3255607	1
Th196.12		1	94599	530839	1
Th196.12		1	530856	531894	0
Th196.12		1	532598	573301	1
Th196.12		2	114668	869521	1
Th196.12		3	69859	996702	1
Th196.12		4	89547	1149070	1
Th196.12		5	45718	1319772	1
Th196.12		6	77991	1298565	1
Th196.12		7	94499	1376685	1
Th196.12		8	82369	1369816	1
Th196.12		9	89887	1469912	1
Th196.12		10	61472	1433079	1
Th196.12		10	1433152	1434103	0
Th196.12		10	1434268	1569756	1
Th196.12		11	114541	1991004	1
Th196.12		11	1991611	1999124	0
Th196.12		12	59502	2194975	1
Th196.12		13	77418	2845725	1
Th196.12		14	35055	3255607	1
Th196.12		1	94599	530839	1
Th196.12		1	530856	531894	0
Th196.12		1	532598	573301	1
Th196.12		2	114668	869521	1
Th196.12		3	69859	996702	1
Th196.12		4	89547	1149070	1
Th196.12		5	45718	1319772	1
Th196.12		6	77991	1298565	1
Th196.12		7	94499	1376685	1
Th196.12		8	82369	1369816	1
Th196.12		9	89887	1469912	1
Th196.12		10	61472	1433079	1
Th196.12		10	1433152	1434103	0
Th196.12		10	1434268	1569756	1
Th196.12		11	114541	1991004	1
Th196.12		11	1991611	1999124	0
Th196.12		12	59502	2194975	1
Th196.12		13	77418	2845725	1
Th196.12		14	35055	3255607	1
Th196.12		1	94599	530839	1
Th196.12		1	530856	531894	0
Th196.12		1	532598	573301	1
Th196.12		2	114668	869521	1
Th196.12		3	69859	996702	1
Th196.12		4	89547	1149070	1
Th196.12		5	45718	1319772	1
Th196.12		6	77991	1298565	1
Th196.12		7	94499	1376685	1
Th196.12		8	82369	1369816	1
Th196.12		9	89887	1469912	1
Th196.12		10	61472	1433079	1
Th196.12		10	1433152	1434103	0
Th196.12		10	1434268	1569756	1
Th196.12		11	114541	1991004	1
Th196.12		11	1991611	1999124	0
Th196.12		12	59502	2194975	1
Th196.12		13	77418	2845725	1
Th196.12		14	35055	3255607	1
Th196.12		1	94599	530839	1
Th196.12		1	530856	531894	0
Th196.12		1	532598	573301	1
Th196.12		2	114668	869521	1
Th196.12		3	69859	996702	1
Th196.12		4	89547	1149070	1
Th196.12		5	45718	1319772	1
Th196.12		6	77991	1298565	1
Th196.12		7	94499	1376685	1
Th196.12		8	82369	1369816	1
Th196.12		9	89887	1469912	1
Th196.12		10	61472	1433079	1
Th196.12		10	1433152	1434103	0
Th196.12		10	1434268	1569756	1
Th196.12		11	114541	1991004	1
Th196.12		11	1991611	1999124	0
Th196.12		12	59502	2194975	1
Th196.12		13	77418	2845725	1
Th196.12		14	35055	3255607	1
Th230.12	Th074.13	1	94599	573301	0
Th230.12	Th074.13	2	114668	337669	0
Th230.12	Th074.13	2	354450	359093	1
Th230.12	Th074.13	2	360834	869521	0
Th230.12	Th074.13	3	69859	996702	0
Th230.12	Th074.13	4	89547	466506	0
Th230.12	Th074.13	4	467692	468273	1
Th230.12	Th074.13	4	469338	1143778	0
Th230.12	Th074.13	4	1145867	1145906	1
Th230.12	Th074.13	4	1147895	1149070	0
Th230.12	Th074.13	5	45718	659977	0
Th230.12	Th074.13	5	664277	664347	1
Th230.12	Th074.13	5	665498	1319772	0
Th230.12	Th074.13	6	77991	1298565	0
Th230.12	Th074.13	7	94499	184436	0
Th230.12	Th074.13	7	185118	185277	1
Th230.12	Th074.13	7	186729	1376685	0
Th230.12	Th074.13	8	82369	1343424	0
Th230.12	Th074.13	8	1344521	1346749	1
Th230.12	Th074.13	8	1347171	1369816	0
Th230.12	Th074.13	9	89887	1469912	0
Th230.12	Th074.13	10	61472	1080967	0
Th230.12	Th074.13	10	1082411	1082450	1
Th230.12	Th074.13	10	1083842	1260145	0
Th230.12	Th074.13	10	1261308	1261674	1
Th230.12	Th074.13	10	1262350	1569756	0
Th230.12	Th074.13	11	114541	1023456	0
Th230.12	Th074.13	11	1024514	1025661	1
Th230.12	Th074.13	11	1029940	1091878	0
Th230.12	Th074.13	11	1094639	1104724	1
Th230.12	Th074.13	11	1106928	1439914	0
Th230.12	Th074.13	11	1440625	1445541	1
Th230.12	Th074.13	11	1447089	1902637	0
Th230.12	Th074.13	11	1908155	1915948	1
Th230.12	Th074.13	11	1934629	1991004	0
Th230.12	Th074.13	11	1991611	1999124	1
Th230.12	Th074.13	12	59502	1549233	0
Th230.12	Th074.13	12	1550814	1553420	1
Th230.12	Th074.13	12	1554769	1977699	0
Th230.12	Th074.13	12	1979530	1979709	1
Th230.12	Th074.13	12	1983679	2194975	0
Th230.12	Th074.13	13	77418	599548	0
Th230.12	Th074.13	13	602885	614665	1
Th230.12	Th074.13	13	623503	736436	0
Th230.12	Th074.13	13	743710	744865	1
Th230.12	Th074.13	13	751730	824908	0
Th230.12	Th074.13	13	827317	828490	1
Th230.12	Th074.13	13	838840	1014719	0
Th230.12	Th074.13	13	1020120	1020323	1
Th230.12	Th074.13	13	1021607	2057737	0
Th230.12	Th074.13	13	2070556	2075580	1
Th230.12	Th074.13	13	2078899	2286621	0
Th230.12	Th074.13	13	2294971	2310021	1
Th230.12	Th074.13	13	2320563	2439680	0
Th230.12	Th074.13	13	2445855	2449339	1
Th230.12	Th074.13	13	2455023	2498675	0
Th230.12	Th074.13	13	2502717	2502717	1
Th230.12	Th074.13	13	2516402	2845725	0
Th230.12	Th074.13	14	35055	42125	0
Th230.12	Th074.13	14	44913	44991	1
Th230.12	Th074.13	14	50148	276579	0
Th230.12	Th074.13	14	280172	280979	1
Th230.12	Th074.13	14	284471	341492	0
Th230.12	Th074.13	14	386664	388589	1
Th230.12	Th074.13	14	395484	557498	0
Th230.12	Th074.13	14	561639	566185	1
Th230.12	Th074.13	14	567077	788154	0
Th230.12	Th074.13	14	792450	809877	1
Th230.12	Th074.13	14	810641	1539189	0
Th230.12	Th074.13	14	1542663	1545032	1
Th230.12	Th074.13	14	1548194	1730234	0
Th230.12	Th074.13	14	1734908	1734925	1
Th230.12	Th074.13	14	1744001	2176245	0
Th230.12	Th074.13	14	2187829	2187829	1
Th230.12	Th074.13	14	2193646	2338012	0
Th230.12	Th074.13	14	2344536	2344536	1
Th230.12	Th074.13	14	2365027	2558088	0
Th230.12	Th074.13	14	2560369	2577826	1
Th230.12	Th074.13	14	2580541	2690142	0
Th230.12	Th074.13	14	2694039	2694039	1
Th230.12	Th074.13	14	2703922	2741359	0
Th230.12	Th074.13	14	2744990	2748787	1
Th230.12	Th074.13	14	2750535	3061350	0
Th230.12	Th074.13	14	3066631	3066631	1
Th230.12	Th074.13	14	3076521	3189152	0
Th230.12	Th074.13	14	3191346	3194042	1
Th230.12	Th074.13	14	3197333	3247438	0
Th230.12	Th074.13	14	3250700	3250720	1
Th230.12	Th074.13	14	3253703	3255607	0
Th230.12	Th166.12	1	94599	573301	1
Th230.12	Th166.12	2	114668	869521	1
Th230.12	Th166.12	3	69859	996702	1
Th230.12	Th166.12	4	89547	1149070	1
Th230.12	Th166.12	5	45718	1319772	1
Th230.12	Th166.12	6	77991	1208664	1
Th230.12	Th166.12	6	1217154	1238080	0
Th230.12	Th166.12	6	1238724	1239794	1
Th230.12	Th166.12	6	1249356	1298565	0
Th230.12	Th166.12	7	94499	1376685	1
Th230.12	Th166.12	8	82369	1369816	1
Th230.12	Th166.12	9	89887	1469912	1
Th230.12	Th166.12	10	61472	1569756	1
Th230.12	Th166.12	11	114541	1999124	1
Th230.12	Th166.12	12	59502	2194975	1
Th230.12	Th166.12	13	77418	2845725	1
Th230.12	Th166.12	14	35055	3255607	1
Th230.12	Th092.13	1	94599	573301	1
Th230.12	Th092.13	2	114668	869521	1
Th230.12	Th092.13	3	69859	996702	1
Th230.12	Th092.13	4	89547	1149070	1
Th230.12	Th092.13	5	45718	1319772	1
Th230.12	Th092.13	6	77991	1208664	1
Th230.12	Th092.13	6	1217154	1238080	0
Th230.12	Th092.13	6	1238724	1239794	1
Th230.12	Th092.13	6	1249356	1298565	0
Th230.12	Th092.13	7	94499	1376685	1
Th230.12	Th092.13	8	82369	1369816	1
Th230.12	Th092.13	9	89887	1469912	1
Th230.12	Th092.13	10	61472	1569756	1
Th230.12	Th092.13	11	114541	1999124	1
Th230.12	Th092.13	12	59502	2194975	1
Th230.12	Th092.13	13	77418	2845725	1
Th230.12	Th092.13	14	35055	3255607	1
Th230.12	Th211.13	1	94599	573301	1
Th230.12	Th211.13	2	114668	869521	1
Th230.12	Th211.13	3	69859	996702	1
Th230.12	Th211.13	4	89547	1149070	1
Th230.12	Th211.13	5	45718	1319772	1
Th230.12	Th211.13	6	77991	1208664	1
Th230.12	Th211.13	6	1217154	1238080	0
Th230.12	Th211.13	6	1238724	1239794	1
Th230.12	Th211.13	6	1249356	1298565	0
Th230.12	Th211.13	7	94499	1376685	1
Th230.12	Th211.13	8	82369	1369816	1
Th230.12	Th211.13	9	89887	1469912	1
Th230.12	Th211.13	10	61472	1569756	1
Th230.12	Th211.13	11	114541	1999124	1
Th230.12	Th211.13	12	59502	2194975	1
Th230.12	Th211.13	13	77418	2845725	1
Th230.12	Th211.13	14	35055	3255607	1
Th230.12	Th245.13	1	94599	573301	1
Th230.12	Th245.13	2	114668	869521	1
Th230.12	Th245.13	3	69859	996702	1
Th230.12	Th245.13	4	89547	1149070	1
Th230.12	Th245.13	5	45718	1319772	1
Th230.12	Th245.13	6	77991	1208664	1
Th230.12	Th245.13	6	1217154	1238080	0
Th230.12	Th245.13	6	1238724	1239794	1
Th230.12	Th245.13	6	1249356	1298565	0
Th230.12	Th245.13	7	94499	1376685	1
Th230.12	Th245.13	8	82369	1369816	1
Th230.12	Th245.13	9	89887	1469912	1
Th230.12	Th245.13	10	61472	1569756	1
Th230.12	Th245.13	11	114541	1999124	1
Th230.12	Th245.13	12	59502	2194975	1
Th230.12	Th245.13	13	77418	2845725	1
Th230.12	Th245.13	14	35055	3255607	1
Th230.12	Th246.13	1	94599	573301	1
Th230.12	Th246.13	2	114668	869521	1
Th230.12	Th246.13	3	69859	996702	1
Th230.12	Th246.13	4	89547	1149070	1
Th230.12	Th246.13	5	45718	1319772	1
Th230.12	Th246.13	6	77991	1208664	1
Th230.12	Th246.13	6	1217154	1238080	0
Th230.12	Th246.13	6	1238724	1239794	1
Th230.12	Th246.13	6	1249356	1298565	0
Th230.12	Th246.13	7	94499	1376685	1
Th230.12	Th246.13	8	82369	1369816	1
Th230.12	Th246.13	9	89887	1469912	1
Th230.12	Th246.13	10	61472	1569756	1
Th230.12	Th246.13	11	114541	1999124	1
Th230.12	Th246.13	12	59502	2194975	1
Th230.12	Th246.13	13	77418	2845725	1
Th230.12	Th246.13	14	35055	3255607	1
Th230.12	Th068.12	1	94599	573301	1
Th230.12	Th068.12	2	114668	869521	1
Th230.12	Th068.12	3	69859	996702	1
Th230.12	Th068.12	4	89547	1149070	1
Th230.12	Th068.12	5	45718	1319772	1
Th230.12	Th068.12	6	77991	1298565	1
Th230.12	Th068.12	7	94499	139019	0
Th230.12	Th068.12	7	142839	312555	1
Th230.12	Th068.12	7	313806	357094	0
Th230.12	Th068.12	7	365656	1376685	1
Th230.12	Th068.12	8	82369	1369816	1
Th230.12	Th068.12	9	89887	1469912	1
Th230.12	Th068.12	10	61472	1569756	1
Th230.12	Th068.12	11	114541	1999124	1
Th230.12	Th068.12	12	59502	2194975	1
Th230.12	Th068.12	13	77418	2845725	1
Th230.12	Th068.12	14	35055	3255607	1
Th230.12	Th061.13	1	94599	573301	1
Th230.12	Th061.13	2	114668	869521	1
Th230.12	Th061.13	3	69859	996702	1
Th230.12	Th061.13	4	89547	1149070	1
Th230.12	Th061.13	5	45718	1319772	1
Th230.12	Th061.13	6	77991	1298565	1
Th230.12	Th061.13	7	94499	180779	0
Th230.12	Th061.13	7	181922	312555	1
Th230.12	Th061.13	7	313806	357094	0
Th230.12	Th061.13	7	365656	1376685	1
Th230.12	Th061.13	8	82369	1369816	1
Th230.12	Th061.13	9	89887	1469912	1
Th230.12	Th061.13	10	61472	1569756	1
Th230.12	Th061.13	11	114541	1999124	1
Th230.12	Th061.13	12	59502	2194975	1
Th230.12	Th061.13	13	77418	2845725	1
Th230.12	Th061.13	14	35055	3255607	1
Th230.12	Th095.13	1	94599	573301	1
Th230.12	Th095.13	2	114668	869521	1
Th230.12	Th095.13	3	69859	996702	1
Th230.12	Th095.13	4	89547	1149070	1
Th230.12	Th095.13	5	45718	1319772	1
Th230.12	Th095.13	6	77991	1298565	1
Th230.12	Th095.13	7	94499	180779	0
Th230.12	Th095.13	7	181922	312555	1
Th230.12	Th095.13	7	313806	357094	0
Th230.12	Th095.13	7	365656	1376685	1
Th230.12	Th095.13	8	82369	1369816	1
Th230.12	Th095.13	9	89887	1469912	1
Th230.12	Th095.13	10	61472	1569756	1
Th230.12	Th095.13	11	114541	1999124	1
Th230.12	Th095.13	12	59502	2194975	1
Th230.12	Th095.13	13	77418	2845725	1
Th230.12	Th095.13	14	35055	3255607	1
Th230.12		1	94599	530839	1
Th230.12		1	530856	531894	0
Th230.12		1	532598	573301	1
Th230.12		2	114668	869521	1
Th230.12		3	69859	996702	1
Th230.12		4	89547	1149070	1
Th230.12		5	45718	1319772	1
Th230.12		6	77991	1298565	1
Th230.12		7	94499	1376685	1
Th230.12		8	82369	1369816	1
Th230.12		9	89887	1469912	1
Th230.12		10	61472	1433079	1
Th230.12		10	1433152	1434103	0
Th230.12		10	1434268	1569756	1
Th230.12		11	114541	1991004	1
Th230.12		11	1991611	1999124	0
Th230.12		12	59502	1531713	1
Th230.12		12	1538042	1553420	0
Th230.12		12	1554769	2194975	1
Th230.12		13	77418	2057737	1
Th230.12		13	2070556	2075580	0
Th230.12		13	2078899	2845725	1
Th230.12		14	35055	557498	1
Th230.12		14	561639	566185	0
Th230.12		14	567077	3255607	1
Th230.12		1	94599	530839	1
Th230.12		1	530856	531894	0
Th230.12		1	532598	573301	1
Th230.12		2	114668	869521	1
Th230.12		3	69859	996702	1
Th230.12		4	89547	1149070	1
Th230.12		5	45718	1319772	1
Th230.12		6	77991	1298565	1
Th230.12		7	94499	1376685	1
Th230.12		8	82369	1369816	1
Th230.12		9	89887	1469912	1
Th230.12		10	61472	1433079	1
Th230.12		10	1433152	1434103	0
Th230.12		10	1434268	1569756	1
Th230.12		11	114541	1991004	1
Th230.12		11	1991611	1999124	0
Th230.12		12	59502	1531713	1
Th230.12		12	1538042	1553420	0
Th230.12		12	1554769	2194975	1
Th230.12		13	77418	2057737	1
Th230.12		13	2070556	2075580	0
Th230.12		13	2078899	2845725	1
Th230.12		14	35055	557498	1
Th230.12		14	561639	566185	0
Th230.12		14	567077	3255607	1
Th230.12		1	94599	530839	1
Th230.12		1	530856	531894	0
Th230.12		1	532598	573301	1
Th230.12		2	114668	869521	1
Th230.12		3	69859	996702	1
Th230.12		4	89547	1149070	1
Th230.12		5	45718	1319772	1
Th230.12		6	77991	1298565	1
Th230.12		7	94499	1376685	1
Th230.12		8	82369	1369816	1
Th230.12		9	89887	1469912	1
Th230.12		10	61472	1433079	1
Th230.12		10	1433152	1434103	0
Th230.12		10	1434268	1569756	1
Th230.12		11	114541	1991004	1
Th230.12		11	1991611	1999124	0
Th230.12		12	59502	1531713	1
Th230.12		12	1538042	1553420	0
Th230.12		12	1554769	2194975	1
Th230.12		13	77418	2057737	1
Th230.12		13	2070556	2075580	0
Th230.12		13	2078899	2845725	1
Th230.12		14	35055	557498	1
Th230.12		14	561639	566185	0
Th230.12		14	567077	3255607	1
Th230.12		1	94599	530839	1
Th230.12		1	530856	531894	0
